c_custkey,c_nationkey,c_acctbal,c_mktsegment,n_name,n_regionkey,o_orderpriority,o_totalprice,o_orderstatus
custkey_35437,nationkey_9,1305.31,BUILDING,INDONESIA,regionkey_2,2-HIGH,84835.02,F
custkey_35437,nationkey_9,1305.31,BUILDING,INDONESIA,regionkey_2,1-URGENT,47609.62,O
custkey_35437,nationkey_9,1305.31,BUILDING,INDONESIA,regionkey_2,1-URGENT,30813.1,F
custkey_35437,nationkey_9,1305.31,BUILDING,INDONESIA,regionkey_2,4-NOTSPECIFIED,48792.17,O
custkey_35437,nationkey_9,1305.31,BUILDING,INDONESIA,regionkey_2,1-URGENT,70918.0,F
custkey_35437,nationkey_9,1305.31,BUILDING,INDONESIA,regionkey_2,2-HIGH,266354.91,F
custkey_35437,nationkey_9,1305.31,BUILDING,INDONESIA,regionkey_2,2-HIGH,106217.12,O
custkey_35437,nationkey_9,1305.31,BUILDING,INDONESIA,regionkey_2,5-LOW,113780.55,O
custkey_35437,nationkey_9,1305.31,BUILDING,INDONESIA,regionkey_2,3-MEDIUM,91240.48,P
custkey_35437,nationkey_9,1305.31,BUILDING,INDONESIA,regionkey_2,5-LOW,103311.2,O
custkey_35437,nationkey_9,1305.31,BUILDING,INDONESIA,regionkey_2,1-URGENT,65609.7,O
custkey_35437,nationkey_9,1305.31,BUILDING,INDONESIA,regionkey_2,2-HIGH,61029.88,O
custkey_35437,nationkey_9,1305.31,BUILDING,INDONESIA,regionkey_2,4-NOTSPECIFIED,187184.16,F
custkey_35437,nationkey_9,1305.31,BUILDING,INDONESIA,regionkey_2,1-URGENT,85645.43,O
custkey_35437,nationkey_9,1305.31,BUILDING,INDONESIA,regionkey_2,3-MEDIUM,65432.7,O
custkey_35437,nationkey_9,1305.31,BUILDING,INDONESIA,regionkey_2,5-LOW,288639.78,F
custkey_98086,nationkey_3,7526.79,AUTOMOBILE,CANADA,regionkey_1,3-MEDIUM,206465.58,F
custkey_98086,nationkey_3,7526.79,AUTOMOBILE,CANADA,regionkey_1,3-MEDIUM,154636.05,F
custkey_98086,nationkey_3,7526.79,AUTOMOBILE,CANADA,regionkey_1,3-MEDIUM,44961.45,F
custkey_98086,nationkey_3,7526.79,AUTOMOBILE,CANADA,regionkey_1,5-LOW,113543.07,F
custkey_98086,nationkey_3,7526.79,AUTOMOBILE,CANADA,regionkey_1,2-HIGH,43400.54,F
custkey_98086,nationkey_3,7526.79,AUTOMOBILE,CANADA,regionkey_1,2-HIGH,164962.34,F
custkey_98086,nationkey_3,7526.79,AUTOMOBILE,CANADA,regionkey_1,2-HIGH,25442.89,F
custkey_98086,nationkey_3,7526.79,AUTOMOBILE,CANADA,regionkey_1,3-MEDIUM,230925.33,F
custkey_98086,nationkey_3,7526.79,AUTOMOBILE,CANADA,regionkey_1,3-MEDIUM,70140.88,F
custkey_98086,nationkey_3,7526.79,AUTOMOBILE,CANADA,regionkey_1,1-URGENT,151178.46,F
custkey_98086,nationkey_3,7526.79,AUTOMOBILE,CANADA,regionkey_1,2-HIGH,61121.12,F
custkey_98086,nationkey_3,7526.79,AUTOMOBILE,CANADA,regionkey_1,3-MEDIUM,205230.15,F
custkey_98086,nationkey_3,7526.79,AUTOMOBILE,CANADA,regionkey_1,4-NOTSPECIFIED,72769.93,F
custkey_98086,nationkey_3,7526.79,AUTOMOBILE,CANADA,regionkey_1,5-LOW,57277.46,F
custkey_98086,nationkey_3,7526.79,AUTOMOBILE,CANADA,regionkey_1,4-NOTSPECIFIED,34460.54,F
custkey_147061,nationkey_7,-713.04,FURNITURE,GERMANY,regionkey_3,2-HIGH,10211.6,O
custkey_147061,nationkey_7,-713.04,FURNITURE,GERMANY,regionkey_3,5-LOW,128858.17,O
custkey_147061,nationkey_7,-713.04,FURNITURE,GERMANY,regionkey_3,2-HIGH,40397.82,O
custkey_147061,nationkey_7,-713.04,FURNITURE,GERMANY,regionkey_3,4-NOTSPECIFIED,139230.05,O
custkey_147061,nationkey_7,-713.04,FURNITURE,GERMANY,regionkey_3,5-LOW,170007.54,O
custkey_147061,nationkey_7,-713.04,FURNITURE,GERMANY,regionkey_3,5-LOW,62797.68,O
custkey_147061,nationkey_7,-713.04,FURNITURE,GERMANY,regionkey_3,2-HIGH,79724.77,O
custkey_147061,nationkey_7,-713.04,FURNITURE,GERMANY,regionkey_3,2-HIGH,72892.89,O
custkey_147061,nationkey_7,-713.04,FURNITURE,GERMANY,regionkey_3,1-URGENT,35015.43,O
custkey_147061,nationkey_7,-713.04,FURNITURE,GERMANY,regionkey_3,4-NOTSPECIFIED,127722.22,O
custkey_147061,nationkey_7,-713.04,FURNITURE,GERMANY,regionkey_3,1-URGENT,71850.61,O
custkey_147061,nationkey_7,-713.04,FURNITURE,GERMANY,regionkey_3,2-HIGH,191796.21,O
custkey_147061,nationkey_7,-713.04,FURNITURE,GERMANY,regionkey_3,4-NOTSPECIFIED,151283.48,O
custkey_147061,nationkey_7,-713.04,FURNITURE,GERMANY,regionkey_3,4-NOTSPECIFIED,175223.09,O
custkey_147061,nationkey_7,-713.04,FURNITURE,GERMANY,regionkey_3,3-MEDIUM,34422.53,O
custkey_147061,nationkey_7,-713.04,FURNITURE,GERMANY,regionkey_3,2-HIGH,164066.9,O
custkey_117143,nationkey_18,1441.06,HOUSEHOLD,CHINA,regionkey_2,3-MEDIUM,192105.02,F
custkey_117143,nationkey_18,1441.06,HOUSEHOLD,CHINA,regionkey_2,5-LOW,192115.8,O
custkey_117143,nationkey_18,1441.06,HOUSEHOLD,CHINA,regionkey_2,1-URGENT,100947.41,F
custkey_117143,nationkey_18,1441.06,HOUSEHOLD,CHINA,regionkey_2,3-MEDIUM,319426.23,P
custkey_117143,nationkey_18,1441.06,HOUSEHOLD,CHINA,regionkey_2,2-HIGH,231377.86,P
custkey_117143,nationkey_18,1441.06,HOUSEHOLD,CHINA,regionkey_2,2-HIGH,86094.71,F
custkey_117143,nationkey_18,1441.06,HOUSEHOLD,CHINA,regionkey_2,1-URGENT,65531.97,F
custkey_117143,nationkey_18,1441.06,HOUSEHOLD,CHINA,regionkey_2,2-HIGH,207070.21,F
custkey_117143,nationkey_18,1441.06,HOUSEHOLD,CHINA,regionkey_2,1-URGENT,210935.26,O
custkey_117143,nationkey_18,1441.06,HOUSEHOLD,CHINA,regionkey_2,2-HIGH,228886.18,F
custkey_117143,nationkey_18,1441.06,HOUSEHOLD,CHINA,regionkey_2,2-HIGH,256151.61,F
custkey_117143,nationkey_18,1441.06,HOUSEHOLD,CHINA,regionkey_2,3-MEDIUM,112677.16,F
custkey_117143,nationkey_18,1441.06,HOUSEHOLD,CHINA,regionkey_2,1-URGENT,68519.32,F
custkey_117143,nationkey_18,1441.06,HOUSEHOLD,CHINA,regionkey_2,5-LOW,253788.08,F
custkey_117143,nationkey_18,1441.06,HOUSEHOLD,CHINA,regionkey_2,5-LOW,61376.68,F
custkey_117143,nationkey_18,1441.06,HOUSEHOLD,CHINA,regionkey_2,2-HIGH,45826.06,P
custkey_117143,nationkey_18,1441.06,HOUSEHOLD,CHINA,regionkey_2,5-LOW,224395.2,F
custkey_117143,nationkey_18,1441.06,HOUSEHOLD,CHINA,regionkey_2,2-HIGH,202300.04,F
custkey_117143,nationkey_18,1441.06,HOUSEHOLD,CHINA,regionkey_2,4-NOTSPECIFIED,156654.34,F
custkey_4288,nationkey_6,3638.06,FURNITURE,FRANCE,regionkey_3,2-HIGH,239760.73,F
custkey_4288,nationkey_6,3638.06,FURNITURE,FRANCE,regionkey_3,4-NOTSPECIFIED,35283.77,F
custkey_4288,nationkey_6,3638.06,FURNITURE,FRANCE,regionkey_3,4-NOTSPECIFIED,53325.39,F
custkey_4288,nationkey_6,3638.06,FURNITURE,FRANCE,regionkey_3,4-NOTSPECIFIED,57442.06,F
custkey_4288,nationkey_6,3638.06,FURNITURE,FRANCE,regionkey_3,2-HIGH,179005.6,F
custkey_4288,nationkey_6,3638.06,FURNITURE,FRANCE,regionkey_3,4-NOTSPECIFIED,274787.03,F
custkey_4288,nationkey_6,3638.06,FURNITURE,FRANCE,regionkey_3,3-MEDIUM,8687.64,F
custkey_4288,nationkey_6,3638.06,FURNITURE,FRANCE,regionkey_3,1-URGENT,210498.12,F
custkey_4288,nationkey_6,3638.06,FURNITURE,FRANCE,regionkey_3,4-NOTSPECIFIED,166188.75,F
custkey_4288,nationkey_6,3638.06,FURNITURE,FRANCE,regionkey_3,1-URGENT,185174.04,F
custkey_4288,nationkey_6,3638.06,FURNITURE,FRANCE,regionkey_3,1-URGENT,19033.35,F
custkey_4288,nationkey_6,3638.06,FURNITURE,FRANCE,regionkey_3,2-HIGH,160866.22,F
custkey_4288,nationkey_6,3638.06,FURNITURE,FRANCE,regionkey_3,2-HIGH,200382.01,F
custkey_4288,nationkey_6,3638.06,FURNITURE,FRANCE,regionkey_3,5-LOW,90608.72,F
custkey_139729,nationkey_3,9789.85,MACHINERY,CANADA,regionkey_1,3-MEDIUM,295324.82,F
custkey_139729,nationkey_3,9789.85,MACHINERY,CANADA,regionkey_1,1-URGENT,146047.11,F
custkey_139729,nationkey_3,9789.85,MACHINERY,CANADA,regionkey_1,3-MEDIUM,318810.02,F
custkey_139729,nationkey_3,9789.85,MACHINERY,CANADA,regionkey_1,3-MEDIUM,211877.66,F
custkey_139729,nationkey_3,9789.85,MACHINERY,CANADA,regionkey_1,4-NOTSPECIFIED,64930.03,F
custkey_139729,nationkey_3,9789.85,MACHINERY,CANADA,regionkey_1,4-NOTSPECIFIED,153111.06,F
custkey_139729,nationkey_3,9789.85,MACHINERY,CANADA,regionkey_1,2-HIGH,156823.37,F
custkey_139729,nationkey_3,9789.85,MACHINERY,CANADA,regionkey_1,3-MEDIUM,54711.19,F
custkey_139729,nationkey_3,9789.85,MACHINERY,CANADA,regionkey_1,4-NOTSPECIFIED,91263.34,F
custkey_139729,nationkey_3,9789.85,MACHINERY,CANADA,regionkey_1,2-HIGH,55847.95,F
custkey_139729,nationkey_3,9789.85,MACHINERY,CANADA,regionkey_1,1-URGENT,94746.55,F
custkey_139729,nationkey_3,9789.85,MACHINERY,CANADA,regionkey_1,3-MEDIUM,78153.38,F
custkey_139729,nationkey_3,9789.85,MACHINERY,CANADA,regionkey_1,1-URGENT,34243.5,F
custkey_139729,nationkey_3,9789.85,MACHINERY,CANADA,regionkey_1,2-HIGH,102714.54,F
custkey_139729,nationkey_3,9789.85,MACHINERY,CANADA,regionkey_1,5-LOW,173900.24,F
custkey_51928,nationkey_0,3389.29,FURNITURE,ALGERIA,regionkey_0,1-URGENT,118172.85,F
custkey_51928,nationkey_0,3389.29,FURNITURE,ALGERIA,regionkey_0,2-HIGH,142481.18,F
custkey_51928,nationkey_0,3389.29,FURNITURE,ALGERIA,regionkey_0,4-NOTSPECIFIED,70499.5,F
custkey_51928,nationkey_0,3389.29,FURNITURE,ALGERIA,regionkey_0,2-HIGH,162289.27,F
custkey_51928,nationkey_0,3389.29,FURNITURE,ALGERIA,regionkey_0,3-MEDIUM,180253.82,F
custkey_51928,nationkey_0,3389.29,FURNITURE,ALGERIA,regionkey_0,3-MEDIUM,178687.67,F
custkey_51928,nationkey_0,3389.29,FURNITURE,ALGERIA,regionkey_0,2-HIGH,48148.89,F
custkey_51928,nationkey_0,3389.29,FURNITURE,ALGERIA,regionkey_0,4-NOTSPECIFIED,88697.44,F
custkey_51928,nationkey_0,3389.29,FURNITURE,ALGERIA,regionkey_0,3-MEDIUM,176427.94,F
custkey_51928,nationkey_0,3389.29,FURNITURE,ALGERIA,regionkey_0,5-LOW,111845.89,F
custkey_134174,nationkey_0,5664.85,BUILDING,ALGERIA,regionkey_0,1-URGENT,23901.45,O
custkey_134174,nationkey_0,5664.85,BUILDING,ALGERIA,regionkey_0,1-URGENT,234265.57,O
custkey_134174,nationkey_0,5664.85,BUILDING,ALGERIA,regionkey_0,1-URGENT,120542.32,O
custkey_134174,nationkey_0,5664.85,BUILDING,ALGERIA,regionkey_0,5-LOW,134628.2,O
custkey_134174,nationkey_0,5664.85,BUILDING,ALGERIA,regionkey_0,3-MEDIUM,184844.34,O
custkey_134174,nationkey_0,5664.85,BUILDING,ALGERIA,regionkey_0,5-LOW,312250.2,O
custkey_134174,nationkey_0,5664.85,BUILDING,ALGERIA,regionkey_0,2-HIGH,286888.02,O
custkey_134174,nationkey_0,5664.85,BUILDING,ALGERIA,regionkey_0,1-URGENT,163412.4,O
custkey_137363,nationkey_3,916.42,AUTOMOBILE,CANADA,regionkey_1,4-NOTSPECIFIED,174963.0,F
custkey_137363,nationkey_3,916.42,AUTOMOBILE,CANADA,regionkey_1,5-LOW,212954.1,F
custkey_137363,nationkey_3,916.42,AUTOMOBILE,CANADA,regionkey_1,4-NOTSPECIFIED,206269.92,F
custkey_137363,nationkey_3,916.42,AUTOMOBILE,CANADA,regionkey_1,3-MEDIUM,108506.52,O
custkey_137363,nationkey_3,916.42,AUTOMOBILE,CANADA,regionkey_1,4-NOTSPECIFIED,63005.53,F
custkey_137363,nationkey_3,916.42,AUTOMOBILE,CANADA,regionkey_1,2-HIGH,87389.45,F
custkey_137363,nationkey_3,916.42,AUTOMOBILE,CANADA,regionkey_1,2-HIGH,307994.31,F
custkey_137363,nationkey_3,916.42,AUTOMOBILE,CANADA,regionkey_1,5-LOW,164525.98,O
custkey_137363,nationkey_3,916.42,AUTOMOBILE,CANADA,regionkey_1,2-HIGH,149855.59,F
custkey_137363,nationkey_3,916.42,AUTOMOBILE,CANADA,regionkey_1,4-NOTSPECIFIED,144461.36,F
custkey_137363,nationkey_3,916.42,AUTOMOBILE,CANADA,regionkey_1,4-NOTSPECIFIED,15803.67,F
custkey_137363,nationkey_3,916.42,AUTOMOBILE,CANADA,regionkey_1,2-HIGH,346996.05,O
custkey_137363,nationkey_3,916.42,AUTOMOBILE,CANADA,regionkey_1,4-NOTSPECIFIED,260324.13,F
custkey_137363,nationkey_3,916.42,AUTOMOBILE,CANADA,regionkey_1,4-NOTSPECIFIED,277302.32,F
custkey_137363,nationkey_3,916.42,AUTOMOBILE,CANADA,regionkey_1,3-MEDIUM,231674.2,F
custkey_1498,nationkey_4,-936.47,AUTOMOBILE,EGYPT,regionkey_0,4-NOTSPECIFIED,52111.45,O
custkey_1498,nationkey_4,-936.47,AUTOMOBILE,EGYPT,regionkey_0,5-LOW,100417.07,O
custkey_1498,nationkey_4,-936.47,AUTOMOBILE,EGYPT,regionkey_0,1-URGENT,307729.72,O
custkey_1498,nationkey_4,-936.47,AUTOMOBILE,EGYPT,regionkey_0,1-URGENT,211069.29,O
custkey_1498,nationkey_4,-936.47,AUTOMOBILE,EGYPT,regionkey_0,2-HIGH,146836.65,O
custkey_1498,nationkey_4,-936.47,AUTOMOBILE,EGYPT,regionkey_0,2-HIGH,186486.7,O
custkey_1498,nationkey_4,-936.47,AUTOMOBILE,EGYPT,regionkey_0,1-URGENT,100137.43,O
custkey_1498,nationkey_4,-936.47,AUTOMOBILE,EGYPT,regionkey_0,1-URGENT,156816.3,O
custkey_1498,nationkey_4,-936.47,AUTOMOBILE,EGYPT,regionkey_0,5-LOW,246050.26,O
custkey_1498,nationkey_4,-936.47,AUTOMOBILE,EGYPT,regionkey_0,2-HIGH,17373.28,O
custkey_1498,nationkey_4,-936.47,AUTOMOBILE,EGYPT,regionkey_0,4-NOTSPECIFIED,82971.34,O
custkey_1498,nationkey_4,-936.47,AUTOMOBILE,EGYPT,regionkey_0,3-MEDIUM,109343.91,O
custkey_1498,nationkey_4,-936.47,AUTOMOBILE,EGYPT,regionkey_0,5-LOW,66892.39,O
custkey_1498,nationkey_4,-936.47,AUTOMOBILE,EGYPT,regionkey_0,5-LOW,198264.23,O
custkey_18982,nationkey_16,7936.04,FURNITURE,MOZAMBIQUE,regionkey_0,2-HIGH,8697.32,O
custkey_18982,nationkey_16,7936.04,FURNITURE,MOZAMBIQUE,regionkey_0,4-NOTSPECIFIED,143084.91,O
custkey_18982,nationkey_16,7936.04,FURNITURE,MOZAMBIQUE,regionkey_0,5-LOW,330253.82,O
custkey_18982,nationkey_16,7936.04,FURNITURE,MOZAMBIQUE,regionkey_0,2-HIGH,17007.28,O
custkey_18982,nationkey_16,7936.04,FURNITURE,MOZAMBIQUE,regionkey_0,3-MEDIUM,285159.11,O
custkey_18982,nationkey_16,7936.04,FURNITURE,MOZAMBIQUE,regionkey_0,3-MEDIUM,75693.49,O
custkey_18982,nationkey_16,7936.04,FURNITURE,MOZAMBIQUE,regionkey_0,5-LOW,131438.52,O
custkey_18982,nationkey_16,7936.04,FURNITURE,MOZAMBIQUE,regionkey_0,3-MEDIUM,262921.7,O
custkey_18982,nationkey_16,7936.04,FURNITURE,MOZAMBIQUE,regionkey_0,5-LOW,283383.01,O
custkey_18982,nationkey_16,7936.04,FURNITURE,MOZAMBIQUE,regionkey_0,5-LOW,158889.54,O
custkey_40484,nationkey_12,1239.68,AUTOMOBILE,JAPAN,regionkey_2,5-LOW,6965.9,F
custkey_40484,nationkey_12,1239.68,AUTOMOBILE,JAPAN,regionkey_2,1-URGENT,173866.34,O
custkey_40484,nationkey_12,1239.68,AUTOMOBILE,JAPAN,regionkey_2,3-MEDIUM,121090.94,F
custkey_40484,nationkey_12,1239.68,AUTOMOBILE,JAPAN,regionkey_2,4-NOTSPECIFIED,258699.25,F
custkey_40484,nationkey_12,1239.68,AUTOMOBILE,JAPAN,regionkey_2,3-MEDIUM,255452.6,F
custkey_40484,nationkey_12,1239.68,AUTOMOBILE,JAPAN,regionkey_2,2-HIGH,263421.18,F
custkey_40484,nationkey_12,1239.68,AUTOMOBILE,JAPAN,regionkey_2,5-LOW,33707.01,F
custkey_40484,nationkey_12,1239.68,AUTOMOBILE,JAPAN,regionkey_2,5-LOW,216858.08,F
custkey_40484,nationkey_12,1239.68,AUTOMOBILE,JAPAN,regionkey_2,3-MEDIUM,142265.13,F
custkey_40484,nationkey_12,1239.68,AUTOMOBILE,JAPAN,regionkey_2,3-MEDIUM,220695.24,F
custkey_40484,nationkey_12,1239.68,AUTOMOBILE,JAPAN,regionkey_2,1-URGENT,93295.53,F
custkey_40484,nationkey_12,1239.68,AUTOMOBILE,JAPAN,regionkey_2,1-URGENT,67121.21,F
custkey_40484,nationkey_12,1239.68,AUTOMOBILE,JAPAN,regionkey_2,1-URGENT,111662.94,F
custkey_40484,nationkey_12,1239.68,AUTOMOBILE,JAPAN,regionkey_2,3-MEDIUM,66128.71,F
custkey_40484,nationkey_12,1239.68,AUTOMOBILE,JAPAN,regionkey_2,5-LOW,112885.18,O
custkey_40484,nationkey_12,1239.68,AUTOMOBILE,JAPAN,regionkey_2,3-MEDIUM,86211.85,F
custkey_40484,nationkey_12,1239.68,AUTOMOBILE,JAPAN,regionkey_2,2-HIGH,9732.67,F
custkey_40484,nationkey_12,1239.68,AUTOMOBILE,JAPAN,regionkey_2,1-URGENT,100744.58,F
custkey_40484,nationkey_12,1239.68,AUTOMOBILE,JAPAN,regionkey_2,3-MEDIUM,86409.3,F
custkey_115541,nationkey_6,-70.88,FURNITURE,FRANCE,regionkey_3,5-LOW,257906.19,O
custkey_115541,nationkey_6,-70.88,FURNITURE,FRANCE,regionkey_3,5-LOW,11383.59,O
custkey_115541,nationkey_6,-70.88,FURNITURE,FRANCE,regionkey_3,4-NOTSPECIFIED,215261.44,F
custkey_115541,nationkey_6,-70.88,FURNITURE,FRANCE,regionkey_3,4-NOTSPECIFIED,163067.59,O
custkey_115541,nationkey_6,-70.88,FURNITURE,FRANCE,regionkey_3,2-HIGH,281162.39,O
custkey_115541,nationkey_6,-70.88,FURNITURE,FRANCE,regionkey_3,5-LOW,295343.28,F
custkey_115541,nationkey_6,-70.88,FURNITURE,FRANCE,regionkey_3,3-MEDIUM,118474.32,F
custkey_115541,nationkey_6,-70.88,FURNITURE,FRANCE,regionkey_3,4-NOTSPECIFIED,113164.31,O
custkey_115541,nationkey_6,-70.88,FURNITURE,FRANCE,regionkey_3,4-NOTSPECIFIED,115514.09,F
custkey_115541,nationkey_6,-70.88,FURNITURE,FRANCE,regionkey_3,3-MEDIUM,140596.29,O
custkey_115541,nationkey_6,-70.88,FURNITURE,FRANCE,regionkey_3,1-URGENT,156348.43,O
custkey_115541,nationkey_6,-70.88,FURNITURE,FRANCE,regionkey_3,4-NOTSPECIFIED,227502.79,F
custkey_115541,nationkey_6,-70.88,FURNITURE,FRANCE,regionkey_3,4-NOTSPECIFIED,233961.1,F
custkey_115541,nationkey_6,-70.88,FURNITURE,FRANCE,regionkey_3,2-HIGH,171512.04,O
custkey_115541,nationkey_6,-70.88,FURNITURE,FRANCE,regionkey_3,1-URGENT,99902.11,O
custkey_115541,nationkey_6,-70.88,FURNITURE,FRANCE,regionkey_3,2-HIGH,51964.86,O
custkey_115541,nationkey_6,-70.88,FURNITURE,FRANCE,regionkey_3,1-URGENT,70681.82,O
custkey_115541,nationkey_6,-70.88,FURNITURE,FRANCE,regionkey_3,3-MEDIUM,14357.41,F
custkey_115541,nationkey_6,-70.88,FURNITURE,FRANCE,regionkey_3,1-URGENT,384736.49,O
custkey_115541,nationkey_6,-70.88,FURNITURE,FRANCE,regionkey_3,4-NOTSPECIFIED,131860.54,O
custkey_115541,nationkey_6,-70.88,FURNITURE,FRANCE,regionkey_3,4-NOTSPECIFIED,145126.54,O
custkey_115541,nationkey_6,-70.88,FURNITURE,FRANCE,regionkey_3,3-MEDIUM,114537.68,F
custkey_115541,nationkey_6,-70.88,FURNITURE,FRANCE,regionkey_3,2-HIGH,104851.53,O
custkey_111250,nationkey_5,2469.8,FURNITURE,ETHIOPIA,regionkey_0,4-NOTSPECIFIED,33829.76,F
custkey_111250,nationkey_5,2469.8,FURNITURE,ETHIOPIA,regionkey_0,3-MEDIUM,98572.38,F
custkey_111250,nationkey_5,2469.8,FURNITURE,ETHIOPIA,regionkey_0,3-MEDIUM,171038.55,F
custkey_111250,nationkey_5,2469.8,FURNITURE,ETHIOPIA,regionkey_0,5-LOW,32148.94,F
custkey_111250,nationkey_5,2469.8,FURNITURE,ETHIOPIA,regionkey_0,2-HIGH,69152.66,F
custkey_111250,nationkey_5,2469.8,FURNITURE,ETHIOPIA,regionkey_0,2-HIGH,141540.5,F
custkey_111250,nationkey_5,2469.8,FURNITURE,ETHIOPIA,regionkey_0,5-LOW,186327.0,F
custkey_111250,nationkey_5,2469.8,FURNITURE,ETHIOPIA,regionkey_0,5-LOW,376105.24,F
custkey_111250,nationkey_5,2469.8,FURNITURE,ETHIOPIA,regionkey_0,5-LOW,293665.24,O
custkey_111250,nationkey_5,2469.8,FURNITURE,ETHIOPIA,regionkey_0,1-URGENT,55208.47,F
custkey_111250,nationkey_5,2469.8,FURNITURE,ETHIOPIA,regionkey_0,4-NOTSPECIFIED,220513.3,F
custkey_111250,nationkey_5,2469.8,FURNITURE,ETHIOPIA,regionkey_0,2-HIGH,225438.65,F
custkey_111250,nationkey_5,2469.8,FURNITURE,ETHIOPIA,regionkey_0,4-NOTSPECIFIED,180128.08,F
custkey_111250,nationkey_5,2469.8,FURNITURE,ETHIOPIA,regionkey_0,4-NOTSPECIFIED,350196.15,F
custkey_111250,nationkey_5,2469.8,FURNITURE,ETHIOPIA,regionkey_0,2-HIGH,110333.94,F
custkey_111250,nationkey_5,2469.8,FURNITURE,ETHIOPIA,regionkey_0,2-HIGH,55886.04,F
custkey_111250,nationkey_5,2469.8,FURNITURE,ETHIOPIA,regionkey_0,2-HIGH,242652.22,F
custkey_111250,nationkey_5,2469.8,FURNITURE,ETHIOPIA,regionkey_0,5-LOW,220558.97,F
custkey_111250,nationkey_5,2469.8,FURNITURE,ETHIOPIA,regionkey_0,4-NOTSPECIFIED,54116.23,F
custkey_26248,nationkey_18,7701.01,BUILDING,CHINA,regionkey_2,4-NOTSPECIFIED,196972.7,O
custkey_26248,nationkey_18,7701.01,BUILDING,CHINA,regionkey_2,5-LOW,231484.0,O
custkey_26248,nationkey_18,7701.01,BUILDING,CHINA,regionkey_2,1-URGENT,11433.93,O
custkey_26248,nationkey_18,7701.01,BUILDING,CHINA,regionkey_2,4-NOTSPECIFIED,83650.93,O
custkey_26248,nationkey_18,7701.01,BUILDING,CHINA,regionkey_2,3-MEDIUM,147223.42,O
custkey_26248,nationkey_18,7701.01,BUILDING,CHINA,regionkey_2,5-LOW,119083.64,O
custkey_26248,nationkey_18,7701.01,BUILDING,CHINA,regionkey_2,4-NOTSPECIFIED,244164.61,O
custkey_26248,nationkey_18,7701.01,BUILDING,CHINA,regionkey_2,2-HIGH,1106.49,O
custkey_26248,nationkey_18,7701.01,BUILDING,CHINA,regionkey_2,2-HIGH,159876.09,O
custkey_26248,nationkey_18,7701.01,BUILDING,CHINA,regionkey_2,5-LOW,255522.02,O
custkey_26248,nationkey_18,7701.01,BUILDING,CHINA,regionkey_2,1-URGENT,42455.63,O
custkey_26248,nationkey_18,7701.01,BUILDING,CHINA,regionkey_2,4-NOTSPECIFIED,86835.74,O
custkey_26248,nationkey_18,7701.01,BUILDING,CHINA,regionkey_2,1-URGENT,307503.43,O
custkey_26248,nationkey_18,7701.01,BUILDING,CHINA,regionkey_2,2-HIGH,199085.0,O
custkey_26248,nationkey_18,7701.01,BUILDING,CHINA,regionkey_2,4-NOTSPECIFIED,92313.31,O
custkey_129584,nationkey_18,5303.22,HOUSEHOLD,CHINA,regionkey_2,3-MEDIUM,261590.27,F
custkey_129584,nationkey_18,5303.22,HOUSEHOLD,CHINA,regionkey_2,4-NOTSPECIFIED,60668.24,F
custkey_129584,nationkey_18,5303.22,HOUSEHOLD,CHINA,regionkey_2,2-HIGH,47403.51,F
custkey_129584,nationkey_18,5303.22,HOUSEHOLD,CHINA,regionkey_2,5-LOW,121016.55,F
custkey_129584,nationkey_18,5303.22,HOUSEHOLD,CHINA,regionkey_2,3-MEDIUM,38922.81,F
custkey_129584,nationkey_18,5303.22,HOUSEHOLD,CHINA,regionkey_2,3-MEDIUM,154673.03,O
custkey_129584,nationkey_18,5303.22,HOUSEHOLD,CHINA,regionkey_2,5-LOW,163665.82,F
custkey_129584,nationkey_18,5303.22,HOUSEHOLD,CHINA,regionkey_2,4-NOTSPECIFIED,219037.97,F
custkey_129584,nationkey_18,5303.22,HOUSEHOLD,CHINA,regionkey_2,4-NOTSPECIFIED,138243.4,F
custkey_129584,nationkey_18,5303.22,HOUSEHOLD,CHINA,regionkey_2,4-NOTSPECIFIED,213668.63,F
custkey_129584,nationkey_18,5303.22,HOUSEHOLD,CHINA,regionkey_2,4-NOTSPECIFIED,223299.72,F
custkey_129584,nationkey_18,5303.22,HOUSEHOLD,CHINA,regionkey_2,1-URGENT,117507.22,O
custkey_129584,nationkey_18,5303.22,HOUSEHOLD,CHINA,regionkey_2,5-LOW,302712.59,F
custkey_129584,nationkey_18,5303.22,HOUSEHOLD,CHINA,regionkey_2,3-MEDIUM,235226.91,F
custkey_129584,nationkey_18,5303.22,HOUSEHOLD,CHINA,regionkey_2,2-HIGH,368703.18,F
custkey_129584,nationkey_18,5303.22,HOUSEHOLD,CHINA,regionkey_2,5-LOW,165867.56,F
custkey_129584,nationkey_18,5303.22,HOUSEHOLD,CHINA,regionkey_2,3-MEDIUM,43668.97,F
custkey_129584,nationkey_18,5303.22,HOUSEHOLD,CHINA,regionkey_2,3-MEDIUM,36806.38,F
custkey_129584,nationkey_18,5303.22,HOUSEHOLD,CHINA,regionkey_2,1-URGENT,139613.22,F
custkey_54505,nationkey_19,-834.28,AUTOMOBILE,ROMANIA,regionkey_3,4-NOTSPECIFIED,87153.22,O
custkey_54505,nationkey_19,-834.28,AUTOMOBILE,ROMANIA,regionkey_3,1-URGENT,50148.79,F
custkey_54505,nationkey_19,-834.28,AUTOMOBILE,ROMANIA,regionkey_3,3-MEDIUM,166029.19,F
