c_custkey,c_nationkey,c_mktsegment,n_name,n_regionkey,o_orderpriority,o_orderstatus
custkey_117143,nationkey_18,HOUSEHOLD,CHINA,regionkey_2,2-HIGH,F
custkey_117143,nationkey_18,HOUSEHOLD,CHINA,regionkey_2,1-URGENT,O
custkey_117143,nationkey_18,HOUSEHOLD,CHINA,regionkey_2,2-HIGH,F
custkey_117143,nationkey_18,HOUSEHOLD,CHINA,regionkey_2,2-HIGH,F
custkey_117143,nationkey_18,HOUSEHOLD,CHINA,regionkey_2,3-MEDIUM,F
custkey_117143,nationkey_18,HOUSEHOLD,CHINA,regionkey_2,1-URGENT,F
custkey_117143,nationkey_18,HOUSEHOLD,CHINA,regionkey_2,5-LOW,F
custkey_117143,nationkey_18,HOUSEHOLD,CHINA,regionkey_2,5-LOW,F
custkey_117143,nationkey_18,HOUSEHOLD,CHINA,regionkey_2,2-HIGH,P
custkey_117143,nationkey_18,HOUSEHOLD,CHINA,regionkey_2,5-LOW,F
custkey_117143,nationkey_18,HOUSEHOLD,CHINA,regionkey_2,2-HIGH,F
custkey_117143,nationkey_18,HOUSEHOLD,CHINA,regionkey_2,4-NOTSPECIFIED,F
custkey_4288,nationkey_6,FURNITURE,FRANCE,regionkey_3,2-HIGH,F
custkey_4288,nationkey_6,FURNITURE,FRANCE,regionkey_3,4-NOTSPECIFIED,F
custkey_4288,nationkey_6,FURNITURE,FRANCE,regionkey_3,4-NOTSPECIFIED,F
custkey_4288,nationkey_6,FURNITURE,FRANCE,regionkey_3,4-NOTSPECIFIED,F
custkey_4288,nationkey_6,FURNITURE,FRANCE,regionkey_3,2-HIGH,F
custkey_4288,nationkey_6,FURNITURE,FRANCE,regionkey_3,4-NOTSPECIFIED,F
custkey_4288,nationkey_6,FURNITURE,FRANCE,regionkey_3,3-MEDIUM,F
custkey_4288,nationkey_6,FURNITURE,FRANCE,regionkey_3,1-URGENT,F
custkey_4288,nationkey_6,FURNITURE,FRANCE,regionkey_3,4-NOTSPECIFIED,F
custkey_4288,nationkey_6,FURNITURE,FRANCE,regionkey_3,1-URGENT,F
custkey_4288,nationkey_6,FURNITURE,FRANCE,regionkey_3,1-URGENT,F
custkey_4288,nationkey_6,FURNITURE,FRANCE,regionkey_3,2-HIGH,F
custkey_4288,nationkey_6,FURNITURE,FRANCE,regionkey_3,2-HIGH,F
custkey_4288,nationkey_6,FURNITURE,FRANCE,regionkey_3,5-LOW,F
custkey_139729,nationkey_3,MACHINERY,CANADA,regionkey_1,3-MEDIUM,F
custkey_139729,nationkey_3,MACHINERY,CANADA,regionkey_1,1-URGENT,F
custkey_139729,nationkey_3,MACHINERY,CANADA,regionkey_1,3-MEDIUM,F
custkey_139729,nationkey_3,MACHINERY,CANADA,regionkey_1,3-MEDIUM,F
custkey_139729,nationkey_3,MACHINERY,CANADA,regionkey_1,4-NOTSPECIFIED,F
custkey_139729,nationkey_3,MACHINERY,CANADA,regionkey_1,4-NOTSPECIFIED,F
custkey_139729,nationkey_3,MACHINERY,CANADA,regionkey_1,2-HIGH,F
custkey_139729,nationkey_3,MACHINERY,CANADA,regionkey_1,3-MEDIUM,F
custkey_139729,nationkey_3,MACHINERY,CANADA,regionkey_1,4-NOTSPECIFIED,F
custkey_139729,nationkey_3,MACHINERY,CANADA,regionkey_1,2-HIGH,F
custkey_139729,nationkey_3,MACHINERY,CANADA,regionkey_1,1-URGENT,F
custkey_139729,nationkey_3,MACHINERY,CANADA,regionkey_1,3-MEDIUM,F
custkey_139729,nationkey_3,MACHINERY,CANADA,regionkey_1,1-URGENT,F
custkey_139729,nationkey_3,MACHINERY,CANADA,regionkey_1,2-HIGH,F
custkey_139729,nationkey_3,MACHINERY,CANADA,regionkey_1,5-LOW,F
custkey_51928,nationkey_0,FURNITURE,ALGERIA,regionkey_0,1-URGENT,F
custkey_51928,nationkey_0,FURNITURE,ALGERIA,regionkey_0,2-HIGH,F
custkey_51928,nationkey_0,FURNITURE,ALGERIA,regionkey_0,4-NOTSPECIFIED,F
custkey_51928,nationkey_0,FURNITURE,ALGERIA,regionkey_0,2-HIGH,F
custkey_51928,nationkey_0,FURNITURE,ALGERIA,regionkey_0,3-MEDIUM,F
custkey_51928,nationkey_0,FURNITURE,ALGERIA,regionkey_0,3-MEDIUM,F
custkey_51928,nationkey_0,FURNITURE,ALGERIA,regionkey_0,2-HIGH,F
custkey_51928,nationkey_0,FURNITURE,ALGERIA,regionkey_0,4-NOTSPECIFIED,F
custkey_51928,nationkey_0,FURNITURE,ALGERIA,regionkey_0,3-MEDIUM,F
custkey_51928,nationkey_0,FURNITURE,ALGERIA,regionkey_0,5-LOW,F
custkey_134174,nationkey_0,BUILDING,ALGERIA,regionkey_0,1-URGENT,O
custkey_134174,nationkey_0,BUILDING,ALGERIA,regionkey_0,1-URGENT,O
custkey_134174,nationkey_0,BUILDING,ALGERIA,regionkey_0,1-URGENT,O
custkey_134174,nationkey_0,BUILDING,ALGERIA,regionkey_0,5-LOW,O
custkey_134174,nationkey_0,BUILDING,ALGERIA,regionkey_0,3-MEDIUM,O
custkey_134174,nationkey_0,BUILDING,ALGERIA,regionkey_0,5-LOW,O
custkey_134174,nationkey_0,BUILDING,ALGERIA,regionkey_0,2-HIGH,O
custkey_134174,nationkey_0,BUILDING,ALGERIA,regionkey_0,1-URGENT,O
custkey_137363,nationkey_3,AUTOMOBILE,CANADA,regionkey_1,4-NOTSPECIFIED,F
custkey_137363,nationkey_3,AUTOMOBILE,CANADA,regionkey_1,5-LOW,F
custkey_137363,nationkey_3,AUTOMOBILE,CANADA,regionkey_1,4-NOTSPECIFIED,F
custkey_137363,nationkey_3,AUTOMOBILE,CANADA,regionkey_1,3-MEDIUM,O
custkey_137363,nationkey_3,AUTOMOBILE,CANADA,regionkey_1,4-NOTSPECIFIED,F
custkey_137363,nationkey_3,AUTOMOBILE,CANADA,regionkey_1,2-HIGH,F
custkey_137363,nationkey_3,AUTOMOBILE,CANADA,regionkey_1,2-HIGH,F
custkey_137363,nationkey_3,AUTOMOBILE,CANADA,regionkey_1,5-LOW,O
custkey_137363,nationkey_3,AUTOMOBILE,CANADA,regionkey_1,2-HIGH,F
custkey_137363,nationkey_3,AUTOMOBILE,CANADA,regionkey_1,4-NOTSPECIFIED,F
custkey_137363,nationkey_3,AUTOMOBILE,CANADA,regionkey_1,4-NOTSPECIFIED,F
custkey_137363,nationkey_3,AUTOMOBILE,CANADA,regionkey_1,2-HIGH,O
custkey_137363,nationkey_3,AUTOMOBILE,CANADA,regionkey_1,4-NOTSPECIFIED,F
custkey_137363,nationkey_3,AUTOMOBILE,CANADA,regionkey_1,4-NOTSPECIFIED,F
custkey_137363,nationkey_3,AUTOMOBILE,CANADA,regionkey_1,3-MEDIUM,F
custkey_1498,nationkey_4,AUTOMOBILE,EGYPT,regionkey_0,4-NOTSPECIFIED,O
custkey_1498,nationkey_4,AUTOMOBILE,EGYPT,regionkey_0,5-LOW,O
custkey_1498,nationkey_4,AUTOMOBILE,EGYPT,regionkey_0,1-URGENT,O
custkey_1498,nationkey_4,AUTOMOBILE,EGYPT,regionkey_0,1-URGENT,O
custkey_1498,nationkey_4,AUTOMOBILE,EGYPT,regionkey_0,2-HIGH,O
custkey_1498,nationkey_4,AUTOMOBILE,EGYPT,regionkey_0,2-HIGH,O
custkey_1498,nationkey_4,AUTOMOBILE,EGYPT,regionkey_0,1-URGENT,O
custkey_1498,nationkey_4,AUTOMOBILE,EGYPT,regionkey_0,1-URGENT,O
custkey_1498,nationkey_4,AUTOMOBILE,EGYPT,regionkey_0,5-LOW,O
custkey_1498,nationkey_4,AUTOMOBILE,EGYPT,regionkey_0,2-HIGH,O
custkey_1498,nationkey_4,AUTOMOBILE,EGYPT,regionkey_0,4-NOTSPECIFIED,O
custkey_1498,nationkey_4,AUTOMOBILE,EGYPT,regionkey_0,3-MEDIUM,O
custkey_1498,nationkey_4,AUTOMOBILE,EGYPT,regionkey_0,5-LOW,O
custkey_1498,nationkey_4,AUTOMOBILE,EGYPT,regionkey_0,5-LOW,O
custkey_18982,nationkey_16,FURNITURE,MOZAMBIQUE,regionkey_0,2-HIGH,O
custkey_18982,nationkey_16,FURNITURE,MOZAMBIQUE,regionkey_0,4-NOTSPECIFIED,O
custkey_18982,nationkey_16,FURNITURE,MOZAMBIQUE,regionkey_0,5-LOW,O
custkey_18982,nationkey_16,FURNITURE,MOZAMBIQUE,regionkey_0,2-HIGH,O
custkey_18982,nationkey_16,FURNITURE,MOZAMBIQUE,regionkey_0,3-MEDIUM,O
custkey_18982,nationkey_16,FURNITURE,MOZAMBIQUE,regionkey_0,3-MEDIUM,O
custkey_18982,nationkey_16,FURNITURE,MOZAMBIQUE,regionkey_0,5-LOW,O
custkey_18982,nationkey_16,FURNITURE,MOZAMBIQUE,regionkey_0,3-MEDIUM,O
custkey_18982,nationkey_16,FURNITURE,MOZAMBIQUE,regionkey_0,5-LOW,O
custkey_18982,nationkey_16,FURNITURE,MOZAMBIQUE,regionkey_0,5-LOW,O
custkey_40484,nationkey_12,AUTOMOBILE,JAPAN,regionkey_2,5-LOW,F
custkey_40484,nationkey_12,AUTOMOBILE,JAPAN,regionkey_2,1-URGENT,O
custkey_40484,nationkey_12,AUTOMOBILE,JAPAN,regionkey_2,3-MEDIUM,F
custkey_40484,nationkey_12,AUTOMOBILE,JAPAN,regionkey_2,4-NOTSPECIFIED,F
custkey_40484,nationkey_12,AUTOMOBILE,JAPAN,regionkey_2,3-MEDIUM,F
custkey_40484,nationkey_12,AUTOMOBILE,JAPAN,regionkey_2,2-HIGH,F
custkey_40484,nationkey_12,AUTOMOBILE,JAPAN,regionkey_2,5-LOW,F
custkey_40484,nationkey_12,AUTOMOBILE,JAPAN,regionkey_2,5-LOW,F
custkey_40484,nationkey_12,AUTOMOBILE,JAPAN,regionkey_2,3-MEDIUM,F
custkey_40484,nationkey_12,AUTOMOBILE,JAPAN,regionkey_2,3-MEDIUM,F
custkey_40484,nationkey_12,AUTOMOBILE,JAPAN,regionkey_2,1-URGENT,F
custkey_40484,nationkey_12,AUTOMOBILE,JAPAN,regionkey_2,1-URGENT,F
custkey_40484,nationkey_12,AUTOMOBILE,JAPAN,regionkey_2,1-URGENT,F
custkey_40484,nationkey_12,AUTOMOBILE,JAPAN,regionkey_2,3-MEDIUM,F
custkey_40484,nationkey_12,AUTOMOBILE,JAPAN,regionkey_2,5-LOW,O
custkey_40484,nationkey_12,AUTOMOBILE,JAPAN,regionkey_2,3-MEDIUM,F
custkey_40484,nationkey_12,AUTOMOBILE,JAPAN,regionkey_2,2-HIGH,F
custkey_40484,nationkey_12,AUTOMOBILE,JAPAN,regionkey_2,1-URGENT,F
custkey_40484,nationkey_12,AUTOMOBILE,JAPAN,regionkey_2,3-MEDIUM,F
custkey_115541,nationkey_6,FURNITURE,FRANCE,regionkey_3,5-LOW,O
custkey_115541,nationkey_6,FURNITURE,FRANCE,regionkey_3,5-LOW,O
custkey_115541,nationkey_6,FURNITURE,FRANCE,regionkey_3,4-NOTSPECIFIED,F
custkey_115541,nationkey_6,FURNITURE,FRANCE,regionkey_3,4-NOTSPECIFIED,O
custkey_115541,nationkey_6,FURNITURE,FRANCE,regionkey_3,2-HIGH,O
custkey_115541,nationkey_6,FURNITURE,FRANCE,regionkey_3,5-LOW,F
custkey_115541,nationkey_6,FURNITURE,FRANCE,regionkey_3,3-MEDIUM,F
custkey_115541,nationkey_6,FURNITURE,FRANCE,regionkey_3,4-NOTSPECIFIED,O
custkey_115541,nationkey_6,FURNITURE,FRANCE,regionkey_3,4-NOTSPECIFIED,F
custkey_115541,nationkey_6,FURNITURE,FRANCE,regionkey_3,3-MEDIUM,O
custkey_115541,nationkey_6,FURNITURE,FRANCE,regionkey_3,1-URGENT,O
custkey_115541,nationkey_6,FURNITURE,FRANCE,regionkey_3,4-NOTSPECIFIED,F
custkey_115541,nationkey_6,FURNITURE,FRANCE,regionkey_3,4-NOTSPECIFIED,F
custkey_115541,nationkey_6,FURNITURE,FRANCE,regionkey_3,2-HIGH,O
custkey_115541,nationkey_6,FURNITURE,FRANCE,regionkey_3,1-URGENT,O
custkey_115541,nationkey_6,FURNITURE,FRANCE,regionkey_3,2-HIGH,O
custkey_115541,nationkey_6,FURNITURE,FRANCE,regionkey_3,1-URGENT,O
custkey_115541,nationkey_6,FURNITURE,FRANCE,regionkey_3,3-MEDIUM,F
custkey_115541,nationkey_6,FURNITURE,FRANCE,regionkey_3,1-URGENT,O
custkey_115541,nationkey_6,FURNITURE,FRANCE,regionkey_3,4-NOTSPECIFIED,O
custkey_115541,nationkey_6,FURNITURE,FRANCE,regionkey_3,4-NOTSPECIFIED,O
custkey_115541,nationkey_6,FURNITURE,FRANCE,regionkey_3,3-MEDIUM,F
custkey_115541,nationkey_6,FURNITURE,FRANCE,regionkey_3,2-HIGH,O
custkey_111250,nationkey_5,FURNITURE,ETHIOPIA,regionkey_0,4-NOTSPECIFIED,F
custkey_111250,nationkey_5,FURNITURE,ETHIOPIA,regionkey_0,3-MEDIUM,F
custkey_111250,nationkey_5,FURNITURE,ETHIOPIA,regionkey_0,3-MEDIUM,F
custkey_111250,nationkey_5,FURNITURE,ETHIOPIA,regionkey_0,5-LOW,F
custkey_111250,nationkey_5,FURNITURE,ETHIOPIA,regionkey_0,2-HIGH,F
custkey_111250,nationkey_5,FURNITURE,ETHIOPIA,regionkey_0,2-HIGH,F
custkey_111250,nationkey_5,FURNITURE,ETHIOPIA,regionkey_0,5-LOW,F
custkey_111250,nationkey_5,FURNITURE,ETHIOPIA,regionkey_0,5-LOW,F
custkey_111250,nationkey_5,FURNITURE,ETHIOPIA,regionkey_0,5-LOW,O
custkey_111250,nationkey_5,FURNITURE,ETHIOPIA,regionkey_0,1-URGENT,F
custkey_111250,nationkey_5,FURNITURE,ETHIOPIA,regionkey_0,4-NOTSPECIFIED,F
custkey_111250,nationkey_5,FURNITURE,ETHIOPIA,regionkey_0,2-HIGH,F
custkey_111250,nationkey_5,FURNITURE,ETHIOPIA,regionkey_0,4-NOTSPECIFIED,F
custkey_111250,nationkey_5,FURNITURE,ETHIOPIA,regionkey_0,4-NOTSPECIFIED,F
custkey_111250,nationkey_5,FURNITURE,ETHIOPIA,regionkey_0,2-HIGH,F
custkey_111250,nationkey_5,FURNITURE,ETHIOPIA,regionkey_0,2-HIGH,F
custkey_111250,nationkey_5,FURNITURE,ETHIOPIA,regionkey_0,2-HIGH,F
custkey_111250,nationkey_5,FURNITURE,ETHIOPIA,regionkey_0,5-LOW,F
custkey_111250,nationkey_5,FURNITURE,ETHIOPIA,regionkey_0,4-NOTSPECIFIED,F
custkey_26248,nationkey_18,BUILDING,CHINA,regionkey_2,4-NOTSPECIFIED,O
custkey_26248,nationkey_18,BUILDING,CHINA,regionkey_2,5-LOW,O
custkey_26248,nationkey_18,BUILDING,CHINA,regionkey_2,1-URGENT,O
custkey_26248,nationkey_18,BUILDING,CHINA,regionkey_2,4-NOTSPECIFIED,O
custkey_26248,nationkey_18,BUILDING,CHINA,regionkey_2,3-MEDIUM,O
custkey_26248,nationkey_18,BUILDING,CHINA,regionkey_2,5-LOW,O
custkey_26248,nationkey_18,BUILDING,CHINA,regionkey_2,4-NOTSPECIFIED,O
custkey_26248,nationkey_18,BUILDING,CHINA,regionkey_2,2-HIGH,O
custkey_26248,nationkey_18,BUILDING,CHINA,regionkey_2,2-HIGH,O
custkey_26248,nationkey_18,BUILDING,CHINA,regionkey_2,5-LOW,O
custkey_26248,nationkey_18,BUILDING,CHINA,regionkey_2,1-URGENT,O
custkey_26248,nationkey_18,BUILDING,CHINA,regionkey_2,4-NOTSPECIFIED,O
custkey_26248,nationkey_18,BUILDING,CHINA,regionkey_2,1-URGENT,O
custkey_26248,nationkey_18,BUILDING,CHINA,regionkey_2,2-HIGH,O
custkey_26248,nationkey_18,BUILDING,CHINA,regionkey_2,4-NOTSPECIFIED,O
custkey_129584,nationkey_18,HOUSEHOLD,CHINA,regionkey_2,3-MEDIUM,F
custkey_129584,nationkey_18,HOUSEHOLD,CHINA,regionkey_2,4-NOTSPECIFIED,F
custkey_129584,nationkey_18,HOUSEHOLD,CHINA,regionkey_2,2-HIGH,F
custkey_129584,nationkey_18,HOUSEHOLD,CHINA,regionkey_2,5-LOW,F
custkey_129584,nationkey_18,HOUSEHOLD,CHINA,regionkey_2,3-MEDIUM,F
custkey_129584,nationkey_18,HOUSEHOLD,CHINA,regionkey_2,3-MEDIUM,O
custkey_129584,nationkey_18,HOUSEHOLD,CHINA,regionkey_2,5-LOW,F
custkey_129584,nationkey_18,HOUSEHOLD,CHINA,regionkey_2,4-NOTSPECIFIED,F
custkey_129584,nationkey_18,HOUSEHOLD,CHINA,regionkey_2,4-NOTSPECIFIED,F
custkey_129584,nationkey_18,HOUSEHOLD,CHINA,regionkey_2,4-NOTSPECIFIED,F
custkey_129584,nationkey_18,HOUSEHOLD,CHINA,regionkey_2,4-NOTSPECIFIED,F
custkey_129584,nationkey_18,HOUSEHOLD,CHINA,regionkey_2,1-URGENT,O
custkey_129584,nationkey_18,HOUSEHOLD,CHINA,regionkey_2,5-LOW,F
custkey_129584,nationkey_18,HOUSEHOLD,CHINA,regionkey_2,3-MEDIUM,F
custkey_129584,nationkey_18,HOUSEHOLD,CHINA,regionkey_2,2-HIGH,F
custkey_129584,nationkey_18,HOUSEHOLD,CHINA,regionkey_2,5-LOW,F
custkey_129584,nationkey_18,HOUSEHOLD,CHINA,regionkey_2,3-MEDIUM,F
custkey_129584,nationkey_18,HOUSEHOLD,CHINA,regionkey_2,3-MEDIUM,F
custkey_129584,nationkey_18,HOUSEHOLD,CHINA,regionkey_2,1-URGENT,F
custkey_54505,nationkey_19,AUTOMOBILE,ROMANIA,regionkey_3,4-NOTSPECIFIED,O
custkey_54505,nationkey_19,AUTOMOBILE,ROMANIA,regionkey_3,1-URGENT,F
custkey_54505,nationkey_19,AUTOMOBILE,ROMANIA,regionkey_3,3-MEDIUM,F
custkey_54505,nationkey_19,AUTOMOBILE,ROMANIA,regionkey_3,1-URGENT,F
custkey_54505,nationkey_19,AUTOMOBILE,ROMANIA,regionkey_3,1-URGENT,O
custkey_54505,nationkey_19,AUTOMOBILE,ROMANIA,regionkey_3,1-URGENT,O
custkey_54505,nationkey_19,AUTOMOBILE,ROMANIA,regionkey_3,3-MEDIUM,F
custkey_54505,nationkey_19,AUTOMOBILE,ROMANIA,regionkey_3,5-LOW,F
custkey_54505,nationkey_19,AUTOMOBILE,ROMANIA,regionkey_3,5-LOW,F
custkey_54505,nationkey_19,AUTOMOBILE,ROMANIA,regionkey_3,5-LOW,O
custkey_54505,nationkey_19,AUTOMOBILE,ROMANIA,regionkey_3,1-URGENT,F
custkey_54505,nationkey_19,AUTOMOBILE,ROMANIA,regionkey_3,3-MEDIUM,O
custkey_54505,nationkey_19,AUTOMOBILE,ROMANIA,regionkey_3,3-MEDIUM,F
custkey_54505,nationkey_19,AUTOMOBILE,ROMANIA,regionkey_3,4-NOTSPECIFIED,F
custkey_54505,nationkey_19,AUTOMOBILE,ROMANIA,regionkey_3,4-NOTSPECIFIED,O
custkey_54505,nationkey_19,AUTOMOBILE,ROMANIA,regionkey_3,5-LOW,O
custkey_54505,nationkey_19,AUTOMOBILE,ROMANIA,regionkey_3,4-NOTSPECIFIED,O
custkey_54505,nationkey_19,AUTOMOBILE,ROMANIA,regionkey_3,4-NOTSPECIFIED,F
custkey_54505,nationkey_19,AUTOMOBILE,ROMANIA,regionkey_3,3-MEDIUM,F
custkey_54505,nationkey_19,AUTOMOBILE,ROMANIA,regionkey_3,2-HIGH,F
custkey_54505,nationkey_19,AUTOMOBILE,ROMANIA,regionkey_3,3-MEDIUM,F
custkey_54505,nationkey_19,AUTOMOBILE,ROMANIA,regionkey_3,1-URGENT,O
custkey_24964,nationkey_13,HOUSEHOLD,JORDAN,regionkey_4,1-URGENT,O
custkey_24964,nationkey_13,HOUSEHOLD,JORDAN,regionkey_4,3-MEDIUM,O
custkey_24964,nationkey_13,HOUSEHOLD,JORDAN,regionkey_4,1-URGENT,F
custkey_24964,nationkey_13,HOUSEHOLD,JORDAN,regionkey_4,5-LOW,F
custkey_24964,nationkey_13,HOUSEHOLD,JORDAN,regionkey_4,4-NOTSPECIFIED,O
custkey_24964,nationkey_13,HOUSEHOLD,JORDAN,regionkey_4,1-URGENT,O
custkey_24964,nationkey_13,HOUSEHOLD,JORDAN,regionkey_4,4-NOTSPECIFIED,O
custkey_24964,nationkey_13,HOUSEHOLD,JORDAN,regionkey_4,4-NOTSPECIFIED,F
custkey_24964,nationkey_13,HOUSEHOLD,JORDAN,regionkey_4,1-URGENT,O
custkey_24964,nationkey_13,HOUSEHOLD,JORDAN,regionkey_4,4-NOTSPECIFIED,F
custkey_24964,nationkey_13,HOUSEHOLD,JORDAN,regionkey_4,1-URGENT,O
custkey_24964,nationkey_13,HOUSEHOLD,JORDAN,regionkey_4,5-LOW,F
custkey_24964,nationkey_13,HOUSEHOLD,JORDAN,regionkey_4,2-HIGH,F
custkey_24964,nationkey_13,HOUSEHOLD,JORDAN,regionkey_4,2-HIGH,F
custkey_24964,nationkey_13,HOUSEHOLD,JORDAN,regionkey_4,1-URGENT,F
custkey_24964,nationkey_13,HOUSEHOLD,JORDAN,regionkey_4,2-HIGH,F
custkey_24964,nationkey_13,HOUSEHOLD,JORDAN,regionkey_4,2-HIGH,F
custkey_24964,nationkey_13,HOUSEHOLD,JORDAN,regionkey_4,2-HIGH,F
custkey_24964,nationkey_13,HOUSEHOLD,JORDAN,regionkey_4,3-MEDIUM,F
custkey_24964,nationkey_13,HOUSEHOLD,JORDAN,regionkey_4,5-LOW,F
custkey_24964,nationkey_13,HOUSEHOLD,JORDAN,regionkey_4,1-URGENT,F
custkey_24964,nationkey_13,HOUSEHOLD,JORDAN,regionkey_4,3-MEDIUM,F
custkey_24964,nationkey_13,HOUSEHOLD,JORDAN,regionkey_4,5-LOW,F
custkey_24964,nationkey_13,HOUSEHOLD,JORDAN,regionkey_4,2-HIGH,O
custkey_11887,nationkey_9,AUTOMOBILE,INDONESIA,regionkey_2,4-NOTSPECIFIED,O
custkey_11887,nationkey_9,AUTOMOBILE,INDONESIA,regionkey_2,2-HIGH,O
custkey_11887,nationkey_9,AUTOMOBILE,INDONESIA,regionkey_2,2-HIGH,O
custkey_11887,nationkey_9,AUTOMOBILE,INDONESIA,regionkey_2,2-HIGH,O
custkey_11887,nationkey_9,AUTOMOBILE,INDONESIA,regionkey_2,1-URGENT,O
custkey_11887,nationkey_9,AUTOMOBILE,INDONESIA,regionkey_2,1-URGENT,O
custkey_11887,nationkey_9,AUTOMOBILE,INDONESIA,regionkey_2,3-MEDIUM,O
custkey_11887,nationkey_9,AUTOMOBILE,INDONESIA,regionkey_2,2-HIGH,O
custkey_11887,nationkey_9,AUTOMOBILE,INDONESIA,regionkey_2,2-HIGH,O
custkey_11887,nationkey_9,AUTOMOBILE,INDONESIA,regionkey_2,1-URGENT,O
custkey_11887,nationkey_9,AUTOMOBILE,INDONESIA,regionkey_2,1-URGENT,O
custkey_11887,nationkey_9,AUTOMOBILE,INDONESIA,regionkey_2,2-HIGH,O
custkey_11887,nationkey_9,AUTOMOBILE,INDONESIA,regionkey_2,5-LOW,O
custkey_81032,nationkey_3,FURNITURE,CANADA,regionkey_1,5-LOW,F
custkey_81032,nationkey_3,FURNITURE,CANADA,regionkey_1,4-NOTSPECIFIED,F
custkey_81032,nationkey_3,FURNITURE,CANADA,regionkey_1,2-HIGH,F
custkey_81032,nationkey_3,FURNITURE,CANADA,regionkey_1,1-URGENT,F
custkey_81032,nationkey_3,FURNITURE,CANADA,regionkey_1,2-HIGH,F
custkey_117410,nationkey_8,BUILDING,INDIA,regionkey_2,2-HIGH,F
custkey_117410,nationkey_8,BUILDING,INDIA,regionkey_2,3-MEDIUM,P
custkey_117410,nationkey_8,BUILDING,INDIA,regionkey_2,1-URGENT,F
custkey_117410,nationkey_8,BUILDING,INDIA,regionkey_2,4-NOTSPECIFIED,F
custkey_117410,nationkey_8,BUILDING,INDIA,regionkey_2,2-HIGH,F
custkey_117410,nationkey_8,BUILDING,INDIA,regionkey_2,5-LOW,F
custkey_117410,nationkey_8,BUILDING,INDIA,regionkey_2,1-URGENT,F
custkey_117410,nationkey_8,BUILDING,INDIA,regionkey_2,3-MEDIUM,F
custkey_117410,nationkey_8,BUILDING,INDIA,regionkey_2,5-LOW,F
custkey_117410,nationkey_8,BUILDING,INDIA,regionkey_2,4-NOTSPECIFIED,F
custkey_117410,nationkey_8,BUILDING,INDIA,regionkey_2,1-URGENT,F
custkey_117410,nationkey_8,BUILDING,INDIA,regionkey_2,4-NOTSPECIFIED,F
custkey_117410,nationkey_8,BUILDING,INDIA,regionkey_2,1-URGENT,F
custkey_117410,nationkey_8,BUILDING,INDIA,regionkey_2,2-HIGH,P
custkey_117410,nationkey_8,BUILDING,INDIA,regionkey_2,4-NOTSPECIFIED,F
custkey_2158,nationkey_19,HOUSEHOLD,ROMANIA,regionkey_3,3-MEDIUM,O
custkey_2158,nationkey_19,HOUSEHOLD,ROMANIA,regionkey_3,4-NOTSPECIFIED,O
custkey_2158,nationkey_19,HOUSEHOLD,ROMANIA,regionkey_3,2-HIGH,O
custkey_2158,nationkey_19,HOUSEHOLD,ROMANIA,regionkey_3,4-NOTSPECIFIED,O
custkey_2158,nationkey_19,HOUSEHOLD,ROMANIA,regionkey_3,5-LOW,O
custkey_2158,nationkey_19,HOUSEHOLD,ROMANIA,regionkey_3,5-LOW,O
custkey_2158,nationkey_19,HOUSEHOLD,ROMANIA,regionkey_3,5-LOW,O
custkey_2158,nationkey_19,HOUSEHOLD,ROMANIA,regionkey_3,1-URGENT,O
custkey_2158,nationkey_19,HOUSEHOLD,ROMANIA,regionkey_3,3-MEDIUM,O
custkey_2158,nationkey_19,HOUSEHOLD,ROMANIA,regionkey_3,4-NOTSPECIFIED,O
custkey_2158,nationkey_19,HOUSEHOLD,ROMANIA,regionkey_3,3-MEDIUM,O
custkey_2158,nationkey_19,HOUSEHOLD,ROMANIA,regionkey_3,5-LOW,O
custkey_47945,nationkey_17,HOUSEHOLD,PERU,regionkey_1,1-URGENT,F
custkey_47945,nationkey_17,HOUSEHOLD,PERU,regionkey_1,2-HIGH,F
custkey_47945,nationkey_17,HOUSEHOLD,PERU,regionkey_1,4-NOTSPECIFIED,F
custkey_47945,nationkey_17,HOUSEHOLD,PERU,regionkey_1,1-URGENT,F
custkey_47945,nationkey_17,HOUSEHOLD,PERU,regionkey_1,2-HIGH,F
custkey_47945,nationkey_17,HOUSEHOLD,PERU,regionkey_1,5-LOW,F
custkey_47945,nationkey_17,HOUSEHOLD,PERU,regionkey_1,2-HIGH,F
custkey_47945,nationkey_17,HOUSEHOLD,PERU,regionkey_1,1-URGENT,F
custkey_47945,nationkey_17,HOUSEHOLD,PERU,regionkey_1,3-MEDIUM,F
custkey_47945,nationkey_17,HOUSEHOLD,PERU,regionkey_1,4-NOTSPECIFIED,F
custkey_47945,nationkey_17,HOUSEHOLD,PERU,regionkey_1,4-NOTSPECIFIED,F
custkey_47945,nationkey_17,HOUSEHOLD,PERU,regionkey_1,3-MEDIUM,F
custkey_47945,nationkey_17,HOUSEHOLD,PERU,regionkey_1,4-NOTSPECIFIED,F
custkey_47945,nationkey_17,HOUSEHOLD,PERU,regionkey_1,4-NOTSPECIFIED,F
custkey_47945,nationkey_17,HOUSEHOLD,PERU,regionkey_1,5-LOW,O
custkey_88972,nationkey_8,HOUSEHOLD,INDIA,regionkey_2,4-NOTSPECIFIED,O
custkey_88972,nationkey_8,HOUSEHOLD,INDIA,regionkey_2,4-NOTSPECIFIED,O
