c_acctbal,o_totalprice
4934.76,226562.4
4934.76,57640.95
4934.76,235482.2
4934.76,143900.33
4721.38,192018.68
4721.38,63819.89
4721.38,299924.99
4721.38,246726.4
4721.38,193208.41
4721.38,212040.64
4721.38,142528.72
4721.38,71703.39
4721.38,65581.29
4721.38,90419.41
4721.38,30306.1
4721.38,113036.08
2919.85,174103.78
2919.85,292734.25
2919.85,203248.57
2919.85,73350.75
2919.85,60486.25
2919.85,56486.27
2919.85,108979.87
2919.85,44353.78
2919.85,267227.47
2919.85,64138.83
2919.85,104503.89
2919.85,174865.32
2919.85,57457.57
7118.38,116146.8
7118.38,214217.48
7118.38,197504.11
7118.38,130106.46
7118.38,268225.06
7118.38,23377.11
7118.38,129495.49
7118.38,63272.66
7118.38,28946.57
7118.38,181861.54
7118.38,121212.82
7118.38,87524.12
7118.38,322105.23
7118.38,197146.92
3242.59,74618.41
3242.59,31235.45
3242.59,239226.43
3242.59,46023.25
3242.59,246124.65
3242.59,422167.83
2395.72,85980.17
2395.72,127641.66
2395.72,136472.67
2395.72,214457.49
2395.72,221030.75
2395.72,201592.77
2395.72,235025.4
2395.72,5518.97
2395.72,215454.18
2395.72,157867.38
2395.72,88952.12
6496.23,82811.47
6496.23,167108.31
6496.23,313176.3
6496.23,39003.91
6496.23,170147.91
6496.23,42544.18
6496.23,208912.79
6496.23,146473.43
6496.23,275542.25
6496.23,187598.02
6496.23,234860.86
6496.23,226754.73
6496.23,139288.04
6496.23,235520.74
6496.23,45189.56
6496.23,183330.51
6496.23,115419.92
6496.23,233347.92
6496.23,164877.9
6496.23,38216.25
8278.99,162406.27
8278.99,64320.0
8278.99,228719.24
8278.99,75498.08
8278.99,54271.74
8278.99,85908.15
8278.99,64709.68
8278.99,183010.8
8278.99,55761.28
8278.99,178787.81
8278.99,54918.61
8278.99,232250.58
8278.99,251871.58
8278.99,257059.07
2367.37,116153.59
2367.37,45750.04
2367.37,92378.58
2367.37,161674.39
2367.37,198513.3
2367.37,77353.96
2367.37,102893.32
2367.37,55797.83
2367.37,150580.05
2367.37,114390.78
2367.37,306069.08
2367.37,11472.5
2367.37,194204.65
2367.37,3422.96
2367.37,192405.43
2367.37,274344.02
2367.37,63086.46
4515.99,205561.71
4515.99,71151.2
4515.99,281161.08
4515.99,282918.5
4515.99,28314.23
4515.99,189579.11
4515.99,237350.14
4515.99,213624.63
4515.99,165556.94
4515.99,10098.46
4515.99,88865.64
4515.99,411017.1
4515.99,172032.09
4515.99,165944.81
4515.99,323202.92
4664.38,176825.85
4664.38,279023.86
4664.38,150143.38
4664.38,107653.74
4664.38,309769.1
4664.38,138866.25
4664.38,58723.28
4664.38,224274.09
4664.38,50962.93
4664.38,296325.57
4664.38,193504.14
4664.38,140703.56
4664.38,42990.55
4664.38,96599.41
4664.38,153263.2
4664.38,53210.46
4664.38,81389.28
4664.38,90116.27
4664.38,235170.98
4664.38,351838.76
4664.38,201673.2
277.88,252278.43
277.88,94401.22
277.88,239965.42
277.88,167671.52
277.88,129209.83
277.88,156292.58
277.88,264986.9
277.88,47836.73
277.88,243028.9
277.88,113013.18
277.88,13750.84
277.88,90360.63
2336.3,319625.75
2336.3,98739.03
2336.3,286475.2
2336.3,111701.59
2336.3,128978.46
2336.3,148835.86
2336.3,16906.67
2336.3,10807.01
2336.3,346414.58
2336.3,152895.69
2336.3,113279.28
2336.3,234437.38
2336.3,176923.48
2336.3,257944.3
2336.3,49921.74
2336.3,272022.67
2336.3,332118.09
2336.3,122585.18
2888.01,33900.43
2888.01,115083.01
2888.01,59576.79
2888.01,130168.25
2888.01,35085.65
2888.01,228856.63
2888.01,200686.82
2888.01,40442.06
2888.01,249048.2
2888.01,145829.91
2888.01,191052.94
2888.01,265823.17
2888.01,207803.97
2888.01,36565.61
2888.01,12611.04
2888.01,1741.68
2888.01,226793.76
2888.01,308989.48
3265.33,47375.58
3265.33,226222.0
3265.33,301406.95
3265.33,266289.35
3265.33,255675.08
3265.33,193144.71
3265.33,174123.77
3265.33,339453.63
3265.33,124158.02
3265.33,19549.04
3265.33,247938.59
3265.33,331530.77
3265.33,83225.63
3265.33,138573.56
3265.33,104929.55
3265.33,47061.23
3265.33,240175.35
3265.33,305662.8
3265.33,187249.97
3265.33,21698.1
3265.33,155897.72
3265.33,136120.71
1255.64,135993.13
1255.64,232100.41
1255.64,32025.21
1255.64,157974.24
1255.64,140754.78
1255.64,231169.63
1255.64,229623.99
1255.64,15558.41
1255.64,32951.37
1255.64,119026.28
1255.64,254279.75
1255.64,84386.94
1255.64,59667.96
78.47,92721.33
78.47,56015.69
78.47,235691.37
78.47,218475.42
78.47,263152.3
78.47,135214.38
78.47,243990.84
78.47,131068.84
78.47,151616.89
78.47,72988.09
78.47,133045.49
78.47,187466.33
78.47,31086.8
78.47,19875.62
78.47,61625.56
78.47,38508.15
78.47,127046.84
78.47,200897.54
7061.24,215669.07
7061.24,198464.05
7061.24,16319.12
7061.24,41593.34
7061.24,80814.38
7061.24,64276.85
7061.24,308141.43
7061.24,249309.42
7061.24,260626.75
7061.24,53003.17
7061.24,286861.21
7061.24,183805.87
7061.24,12747.3
7061.24,358106.2
7061.24,191327.41
7061.24,35031.72
7061.24,239044.36
5213.01,117944.86
5213.01,62831.48
5213.01,209799.05
5213.01,92131.23
5213.01,265684.34
5213.01,189340.38
5213.01,148555.72
5213.01,247152.27
5213.01,146717.39
5213.01,69280.55
5213.01,188433.74
5213.01,138154.84
5213.01,187210.51
5213.01,65385.69
5213.01,142413.68
271.36,30440.5
271.36,168956.85
271.36,37163.1
271.36,36165.71
271.36,281920.91
271.36,245246.16
271.36,2255.22
271.36,211284.56
271.36,275127.78
271.36,202419.24
271.36,287013.04
271.36,209082.79
271.36,295395.4
271.36,170889.64
6139.32,175639.85
6139.32,47094.79
6139.32,69127.99
6139.32,73222.28
6139.32,240628.24
6139.32,200640.09
6139.32,28191.49
6139.32,281094.67
6139.32,132164.0
6139.32,53470.73
6139.32,130933.23
6139.32,127659.84
6139.32,168456.02
6139.32,60913.03
6139.32,290471.62
6139.32,271677.51
4030.39,9529.39
4030.39,278383.89
4030.39,324041.8
4030.39,35754.19
4030.39,52974.98
4030.39,85941.51
4030.39,51101.39
4030.39,95285.22
1132.88,202900.91
1132.88,87840.37
1132.88,260146.18
1132.88,48918.6
1132.88,67684.12
1132.88,279334.53
1132.88,138679.2
1132.88,129560.05
1132.88,400442.25
1132.88,208542.81
1132.88,194895.26
5928.67,74485.9
5928.67,191374.02
5928.67,74106.08
5928.67,58816.26
5928.67,117371.97
5928.67,267497.61
5928.67,58602.92
-238.16,13951.85
-238.16,37949.41
-238.16,61299.41
-238.16,216691.0
-238.16,156014.24
-238.16,203819.88
-238.16,64957.57
-238.16,103539.12
-238.16,75359.27
-238.16,130811.62
-238.16,113212.49
-238.16,53540.71
-238.16,68623.8
-238.16,63882.26
-238.16,206418.68
-238.16,79387.97
-238.16,148314.36
-238.16,58341.63
-238.16,318036.99
-238.16,57704.98
-238.16,2725.09
-238.16,72941.03
-238.16,89308.99
-238.16,158314.01
-238.16,163032.69
9118.49,147119.85
9118.49,196628.24
9118.49,10814.79
9118.49,161454.29
9118.49,81389.48
9118.49,146003.23
9118.49,35659.29
9118.49,1679.6
9118.49,9401.2
9118.49,53588.7
9118.49,257426.87
9118.49,208336.08
9118.49,242273.66
9118.49,137550.98
9118.49,167009.58
9118.49,68815.54
9118.49,144850.65
9118.49,244683.65
9118.49,27168.33
5869.56,126845.29
5869.56,254321.0
5869.56,150506.15
5869.56,41004.39
5869.56,109527.18
5869.56,77843.7
5869.56,244277.26
5869.56,263307.41
5869.56,283778.39
5869.56,110697.51
5120.07,86332.65
5120.07,47872.3
5120.07,169808.03
5120.07,237574.22
5120.07,381709.3
5120.07,296951.15
5120.07,93354.46
5120.07,221347.67
5120.07,176813.0
5120.07,82555.67
5120.07,221374.62
5120.07,64913.88
9849.64,53558.16
9849.64,46113.26
9849.64,1183.39
9849.64,125037.31
9849.64,226430.57
9849.64,235016.55
9849.64,249236.63
9849.64,252782.95
9849.64,72244.35
9849.64,25690.92
9849.64,118842.11
9849.64,85667.44
9849.64,285444.17
9849.64,163063.36
9849.64,42874.9
9849.64,196859.35
9849.64,398772.01
9849.64,264152.47
1512.51,213047.3
1512.51,3948.45
1512.51,234332.01
1512.51,148704.45
1512.51,233013.34
1512.51,193710.26
1512.51,108415.62
1512.51,255400.51
1512.51,156531.42
1512.51,101106.07
1512.51,168011.67
1512.51,131636.4
1512.51,186457.64
8803.99,29818.58
8803.99,220588.1
8803.99,208418.1
8803.99,259394.46
8803.99,41806.29
8803.99,78265.13
8803.99,153067.59
8803.99,48570.88
8803.99,70850.49
8803.99,183148.94
8803.99,154414.91
8803.99,173841.97
7410.97,152839.93
7410.97,283881.09
7410.97,297830.29
7410.97,316226.24
7410.97,188035.36
7410.97,18442.36
7410.97,311339.22
7410.97,133020.0
7410.97,146161.78
7410.97,102827.46
7410.97,42129.12
7410.97,70791.46
7410.97,136776.43
7410.97,52832.14
7410.97,146819.66
7410.97,228142.84
7410.97,89269.17
7410.97,99647.47
7410.97,67565.61
5843.12,348629.65
5843.12,282600.87
5843.12,67285.95
5843.12,110260.04
5843.12,52247.88
5843.12,215384.0
5843.12,41679.39
5843.12,103781.42
5843.12,49096.82
5843.12,208012.05
5843.12,313417.76
5843.12,81247.02
5843.12,361900.99
-715.66,150958.79
-715.66,190310.39
-715.66,74503.56
-715.66,132645.49
-715.66,142716.06
-715.66,280973.8
-715.66,192553.31
-715.66,117759.74
-715.66,223799.42
-715.66,200060.61
-715.66,179655.88
-161.19,237043.01
-161.19,123801.06
-161.19,129332.12
-161.19,83520.61
-161.19,70721.11
-161.19,53660.4
-161.19,123957.47
-161.19,311158.81
-161.19,49019.27
-161.19,300621.97
-161.19,187261.32
-161.19,234672.59
-161.19,299888.6
-161.19,126446.73
-161.19,67815.92
-161.19,192642.96
-161.19,118108.63
-161.19,169791.39
-36.97,118524.44
-36.97,117908.4
-36.97,317833.95
-36.97,68385.0
-36.97,127340.09
-36.97,169803.39
-36.97,14672.16
-36.97,52168.78
-36.97,111749.32
-36.97,150101.35
-36.97,110033.96
-36.97,156273.7
-36.97,186407.39
-36.97,132369.26
-36.97,30708.81
-36.97,287176.76
-36.97,190428.77
-36.97,51413.7
-36.97,129013.42
-36.97,49331.51
-36.97,161824.69
-93.55,109670.31
-93.55,236407.21
-93.55,226046.69
-93.55,286012.96
-93.55,54403.69
-93.55,266366.11
-93.55,220659.51
-93.55,40242.67
-93.55,120156.54
-93.55,262535.54
-93.55,92619.21
-93.55,121521.5
-93.55,68116.72
-93.55,83100.58
-93.55,110833.53
-93.55,41944.95
-93.55,132870.82
-93.55,54828.26
-93.55,228261.9
-93.55,11212.48
8866.0,8652.18
8866.0,144395.74
8866.0,73605.4
8866.0,254748.78
8866.0,78609.27
8866.0,292312.27
8866.0,118304.41
8866.0,128866.39
8866.0,146666.68
8866.0,75375.95
8866.0,93627.03
8866.0,166386.12
8866.0,142711.31
8866.0,254521.11
8866.0,118089.48
8866.0,222901.46
8866.0,123369.19
5216.59,42739.17
5216.59,107754.06
5216.59,176266.61
5216.59,46529.62
5216.59,200198.96
5216.59,22662.46
5216.59,17581.08
5216.59,71071.52
5216.59,176576.74
6882.75,189139.14
6882.75,107962.46
6882.75,261456.61
6882.75,294078.64
6882.75,183190.75
6882.75,9029.61
6882.75,218197.31
6882.75,342687.94
6882.75,96613.36
6882.75,11839.99
6882.75,205664.16
6882.75,86757.33
6428.62,138273.33
6428.62,161052.08
6428.62,222858.72
6428.62,159366.27
6428.62,6933.63
6428.62,34409.31
6428.62,274839.67
6428.62,33277.19
6428.62,92488.57
6428.62,173354.63
650.28,147655.34
650.28,259362.9
650.28,234199.35
650.28,151663.33
650.28,9073.49
650.28,231080.61
650.28,288657.59
650.28,188675.76
650.28,149780.95
650.28,44661.94
650.28,17690.18
650.28,168566.79
650.28,115250.06
650.28,243661.88
650.28,163823.02
650.28,250211.95
650.28,277143.48
-505.51,106359.05
-505.51,14991.6
-505.51,228396.36
-505.51,177992.84
-505.51,80075.08
-505.51,176477.29
-505.51,206126.38
-505.51,27129.92
-505.51,175838.67
-505.51,203338.14
-505.51,64290.54
-505.51,152034.8
-505.51,286924.13
-505.51,69482.97
-505.51,235223.44
-505.51,246251.16
6952.66,142995.29
6952.66,154113.73
6952.66,67435.64
6952.66,110334.45
6952.66,164745.83
6952.66,154597.34
6952.66,78436.1
6952.66,157731.69
6952.66,181211.31
6952.66,39076.07
6952.66,192118.87
6952.66,111705.71
6952.66,168476.28
6952.66,144167.46
6952.66,106354.25
6952.66,143460.44
6952.66,149224.57
6952.66,37272.74
6952.66,34547.76
6952.66,6739.78
6952.66,59269.16
6952.66,159703.75
7903.7,86899.16
7903.7,141400.75
7903.7,223485.73
7903.7,235267.03
7903.7,85322.29
7903.7,113669.58
7903.7,216386.96
7903.7,62920.53
7903.7,167089.2
7903.7,115195.49
7903.7,105683.48
7903.7,272227.43
7903.7,356177.76
7903.7,205973.14
7903.7,220873.15
7903.7,60900.38
7903.7,99529.19
3065.05,185960.92
3065.05,223073.32
3065.05,30894.77
3065.05,222633.88
3065.05,7806.9
3065.05,133590.69
3065.05,377458.74
3065.05,120201.66
3065.05,163890.23
3065.05,288542.94
3065.05,252989.05
3065.05,237206.79
3065.05,175463.5
-439.54,187994.37
-439.54,206602.06
-439.54,263852.19
-439.54,159886.49
-439.54,171404.84
-439.54,137579.9
-439.54,221738.66
-439.54,54456.81
-439.54,6907.49
-439.54,314469.51
-439.54,129255.06
-439.54,160519.84
-439.54,152667.01
-439.54,282842.7
-439.54,200180.24
-439.54,217908.49
-439.54,125989.82
211.01,110663.21
211.01,95557.44
211.01,176055.96
211.01,226888.14
211.01,224819.52
211.01,242600.61
211.01,232311.94
211.01,157735.25
211.01,275778.41
211.01,154723.44
211.01,166829.35
211.01,219711.69
3334.17,160475.24
3334.17,233886.57
3334.17,333372.72
3334.17,168891.88
3334.17,228264.48
3334.17,55002.74
3334.17,205250.71
3334.17,117661.47
3334.17,187396.57
3334.17,19440.63
3334.17,94854.99
3334.17,7720.41
3334.17,89014.57
3334.17,217651.9
3334.17,195640.4
3334.17,63173.32
3334.17,156881.7
3334.17,33356.03
3334.17,138142.78
-23.63,35548.88
-23.63,73393.27
-23.63,266711.46
-23.63,348701.04
-23.63,16659.52
-23.63,291981.26
-23.63,69067.42
-23.63,46351.32
-23.63,267900.31
-23.63,104194.23
-23.63,177796.64
-23.63,192540.85
-23.63,248690.89
8421.93,8186.46
8421.93,62846.86
8421.93,251507.74
8421.93,245620.04
8421.93,188193.19
8421.93,50442.5
8421.93,83408.8
8421.93,103630.39
8421.93,64082.56
1856.68,12160.48
1856.68,83337.3
1856.68,154463.12
1856.68,224942.38
1856.68,367831.87
1856.68,226380.56
1856.68,75371.74
1856.68,357095.8
1856.68,223844.38
1856.68,75912.59
1856.68,130979.02
1856.68,179243.08
1856.68,278050.97
1856.68,76537.98
6021.45,130645.32
6021.45,160599.47
6021.45,215270.98
6021.45,113665.84
6021.45,23641.94
6021.45,131240.37
6021.45,274721.88
6021.45,322906.39
6021.45,58786.34
6021.45,28297.59
6021.45,18939.36
6021.45,152517.64
6021.45,401350.13
6021.45,195306.99
6021.45,203396.3
6021.45,76224.68
6021.45,267508.06
6021.45,9438.0
5913.49,70292.91
5913.49,334298.02
5913.49,191309.91
5913.49,170370.94
5913.49,204020.4
5913.49,56435.95
5913.49,83478.75
5913.49,20579.64
5913.49,305924.73
5913.49,181986.04
5913.49,119369.91
5913.49,231909.89
5913.49,71252.09
5913.49,265069.89
5913.49,273843.56
5913.49,204279.29
5913.49,259805.18
5913.49,42811.66
5913.49,141778.13
5913.49,346349.39
-473.87,278478.99
-473.87,60641.8
-473.87,200789.81
-473.87,171119.68
-473.87,270659.86
-473.87,183599.69
-473.87,3771.31
-473.87,125309.75
-473.87,165991.61
-473.87,228942.0
2755.78,177441.63
2755.78,93776.33
2755.78,58516.95
2755.78,85550.41
2755.78,250185.75
2755.78,220922.32
2755.78,100525.84
6568.47,157013.0
6568.47,128968.09
6568.47,175769.33
6568.47,171410.26
6568.47,186216.75
6568.47,216938.55
6568.47,66041.59
6568.47,7547.23
6568.47,275692.36
6568.47,167372.1
6568.47,158733.89
8506.95,336388.52
8506.95,107886.33
8506.95,36178.24
8506.95,65883.27
8506.95,113336.17
8506.95,82696.68
8506.95,29119.31
8506.95,96540.99
8506.95,126706.68
8506.95,208139.57
8506.95,172999.69
8506.95,270606.58
8506.95,257492.31
8506.95,51507.35
8506.95,155359.53
2602.9,278286.49
2602.9,204676.86
2602.9,105801.26
2602.9,165347.65
2602.9,147212.29
2602.9,145188.6
2602.9,168067.63
2602.9,70619.68
2602.9,193778.75
2602.9,151019.71
2602.9,9275.17
2602.9,212517.17
2602.9,190292.51
2602.9,81541.4
2602.9,231940.73
2602.9,232462.0
2602.9,49688.72
-13.95,131898.72
-13.95,112927.29
-13.95,38247.35
-13.95,131415.04
-13.95,32106.62
-13.95,52560.92
-13.95,8908.19
-13.95,273703.46
-13.95,55295.16
-13.95,135243.05
-13.95,372102.23
-13.95,34790.32
-13.95,55200.95
-13.95,199572.69
-13.95,147699.06
-13.95,160762.5
2738.01,188660.24
2738.01,78322.6
2738.01,82487.73
2738.01,149218.03
2738.01,306708.92
2738.01,183693.54
2738.01,204698.34
2738.01,101851.89
2738.01,52290.6
2738.01,89357.1
2738.01,28512.25
2738.01,136650.52
639.87,90838.11
639.87,177436.87
639.87,197765.35
639.87,56227.09
639.87,132843.12
639.87,248051.44
639.87,117409.59
639.87,248069.22
639.87,139868.72
639.87,96075.5
4188.11,220204.33
4188.11,102729.39
4188.11,47289.75
4188.11,183487.53
4188.11,213718.97
4188.11,69942.26
4188.11,44835.78
4188.11,32634.74
4188.11,27446.02
4188.11,163125.0
4188.11,61055.32
4188.11,176086.57
4188.11,114784.97
5897.98,255313.09
5897.98,63701.12
5897.98,306352.97
5897.98,228596.15
5897.98,161119.49
5897.98,151263.21
5897.98,77907.66
5897.98,39940.31
5897.98,41394.45
5897.98,134300.23
5897.98,10561.35
5897.98,136158.8
5897.98,58461.7
5897.98,42356.38
-640.68,185815.98
-640.68,104303.39
-640.68,155097.05
-640.68,49522.14
-640.68,218363.14
-640.68,108855.5
-640.68,75081.91
-640.68,172332.36
-640.68,175999.83
-640.68,174361.74
-640.68,204373.97
-640.68,180769.95
9693.32,204257.09
9693.32,54002.48
9693.32,221649.11
9693.32,90106.08
9693.32,251684.5
9693.32,80372.73
9693.32,55003.46
9693.32,64178.71
9693.32,308647.0
9693.32,237416.4
9693.32,148392.45
9693.32,78630.27
9693.32,240873.65
9693.32,53933.42
9693.32,79484.76
9693.32,187586.2
9396.27,305115.28
9396.27,293856.6
9396.27,180240.14
9396.27,224320.16
9396.27,252510.33
9396.27,152300.48
9396.27,1667.47
9396.27,240951.96
9396.27,284329.38
9396.27,29479.45
9396.27,183629.55
9396.27,190725.33
9396.27,50831.44
9396.27,150721.79
9396.27,83663.69
9396.27,255590.7
9396.27,193226.68
9396.27,198880.87
3651.88,138209.88
3651.88,129448.85
3651.88,243946.8
3651.88,47242.53
3651.88,170696.72
3651.88,16275.17
3651.88,47575.27
3651.88,157736.19
3651.88,51991.33
3651.88,92778.09
3651.88,258884.79
3651.88,75356.54
3651.88,311463.56
3651.88,142803.46
3651.88,78052.79
3651.88,58376.79
6666.73,331136.67
6666.73,88511.36
6666.73,123710.42
6666.73,25514.55
6666.73,46000.18
6666.73,105863.97
6666.73,165422.8
6666.73,22630.03
6666.73,165360.03
6666.73,21770.43
6666.73,238212.13
6666.73,78409.46
6666.73,164129.48
6666.73,26462.42
3839.97,216358.51
3839.97,238738.31
3839.97,46775.52
3839.97,121277.5
3839.97,135890.9
3839.97,114531.02
3839.97,48314.4
3839.97,171177.79
3839.97,125775.52
3839.97,296843.58
3839.97,20093.11
3839.97,256752.95
3839.97,240289.9
3839.97,91399.75
3839.97,241810.82
3839.97,197727.65
3839.97,93696.36
3839.97,29762.95
6842.27,86910.54
6842.27,335144.63
6842.27,248752.12
6842.27,185594.87
6842.27,194966.44
6842.27,100031.03
6842.27,240263.98
6842.27,183889.79
6842.27,25431.23
6842.27,257858.76
1563.59,150512.72
1563.59,142267.14
1563.59,19040.99
1563.59,212318.6
1563.59,294517.44
1563.59,97008.54
1563.59,128701.52
1563.59,240262.5
1563.59,238144.15
1563.59,330577.72
1563.59,155286.99
1563.59,202485.23
1563.59,167085.06
1563.59,251853.3
4149.45,32607.65
4149.45,156140.08
4149.45,135350.49
4149.45,59529.9
4149.45,173648.17
4149.45,103144.34
4149.45,255671.08
4149.45,183591.36
4149.45,159979.87
4149.45,29826.92
4149.45,303001.87
4149.45,46810.19
4149.45,127849.78
4149.45,149580.82
4149.45,192572.01
4149.45,9339.16
9262.45,36846.48
9262.45,264683.09
9262.45,46956.27
9262.45,126041.43
9262.45,100620.75
9262.45,258199.76
9262.45,49842.68
9262.45,334001.97
9262.45,98675.43
9262.45,72567.93
9262.45,43289.28
9262.45,148561.76
9262.45,221270.14
9262.45,193808.57
9262.45,237881.16
9262.45,121836.83
7545.9,164744.07
7545.9,107787.67
7545.9,202887.67
7545.9,124156.07
7545.9,13615.91
7545.9,49325.13
7545.9,277525.85
7545.9,107011.85
7545.9,325245.32
6681.06,110037.77
6681.06,272493.2
6681.06,158546.91
6681.06,270263.11
6681.06,158810.93
6681.06,350903.08
6681.06,89989.18
6681.06,17043.54
6681.06,148582.12
6681.06,91937.17
6681.06,24086.05
6681.06,95136.68
6681.06,32599.1
6681.06,149660.57
6681.06,212793.22
6681.06,222590.42
6681.06,217684.01
6681.06,188140.17
1584.16,76541.98
1584.16,192235.03
1584.16,203474.32
1584.16,47713.89
1584.16,214351.2
1584.16,165050.31
1584.16,78108.53
1584.16,79433.44
1584.16,163647.74
1584.16,329707.81
1584.16,196404.25
1584.16,115997.47
1584.16,137450.02
1584.16,190412.18
1584.16,241901.22
1584.16,303061.39
1584.16,198390.39
4627.97,85999.67
4627.97,142520.36
4627.97,355606.09
4627.97,268903.23
4627.97,54993.67
4627.97,73870.09
4627.97,244098.13
4627.97,99751.84
4627.97,49758.45
4627.97,18995.68
4627.97,131955.17
4627.97,42917.91
4627.97,280682.77
4627.97,26276.62
4627.97,170835.84
9050.93,271382.6
9050.93,187899.09
9050.93,136627.59
9050.93,281350.97
9050.93,201999.5
9050.93,271118.86
9050.93,204875.39
9050.93,222409.15
9050.93,286287.66
9050.93,18294.44
9050.93,114137.43
9050.93,173113.36
-711.94,110208.21
-711.94,160720.84
-711.94,310229.9
-711.94,3616.05
-711.94,116019.85
-711.94,23843.62
-711.94,165271.06
-711.94,175796.47
-711.94,106669.37
-711.94,173291.03
-585.12,104907.78
-585.12,115066.8
-585.12,270686.56
-585.12,243024.73
-585.12,264807.75
-585.12,107374.43
-585.12,211268.16
-585.12,171787.82
-585.12,132276.51
-585.12,205716.58
-585.12,59443.46
-585.12,216260.79
-585.12,59946.71
-585.12,381143.32
-585.12,220207.97
-585.12,39368.11
-585.12,305050.53
-585.12,20071.96
-585.12,80507.27
2816.33,84856.06
2816.33,145189.81
2816.33,98982.54
2816.33,243011.6
2816.33,163079.78
2816.33,48586.39
